longitude,latitude
119.84813,29.453914
119.893476,29.503403
119.894035,29.520139
119.7891389,29.52286111
119.7613333,29.54108333
119.736200115567,29.5464527750666
119.859596145412,29.4374891697617
119.850107608727,29.4684430598498
119.84656615873,29.4737734833492
119.847250799759,29.4782371664919
119.857339221355,29.4820821148851
119.825306086856,29.5201318664732
